,Pokemon,bug,dark,dragon,electric,fairy,fighting,fire,flying,ghost,grass,ground,ice,normal,poison,psychic,rock,steel,water,Type1,Type2,Cluster
79,Breloom,0.06150537042350052,0.1040098566359616,0.04160394265438464,0.061668111038494275,0.043985806037087835,0.3941941267443136,0.06240591398157696,0.06224117790699689,0.04143931859444183,0.33195294883731674,0.06215897789166274,0.04160394265438464,0.7739387186806683,0.2473251635997801,0.06215897789166274,0.16641577061753857,0.061913046290313876,0.04154899322350156,Grass,Fighting,14
80,Bronzong,0.07483521345348979,0.10124123820764802,0.05062061910382401,0.07503322427070382,0.0,0.07573048990998417,0.07593092865573602,0.07573048990998417,0.1008406332984971,0.12621748318330692,0.15126094994774564,0.05062061910382401,0.5947400465863273,0.125386282551196,0.6050437997909826,0.3543443337267681,0.20088331594628187,0.07583064101351139,Steel,Psychic,7
81,Bronzor,0.08324488884686305,0.11261831472629322,0.05630915736314661,0.0834651513103316,0.0,0.056160515208019214,0.08446373604471992,0.08424077281202882,0.11217269147495443,0.14040128802004803,0.16825903721243163,0.05630915736314661,0.5237464807320242,0.1394766804584952,0.6449929759809879,0.36600952286045296,0.19552554163340835,0.08435217848719531,Steel,Psychic,7
82,Budew,0.083560081476095,0.05652236242119858,0.05652236242119858,0.055854118617307526,0.05975831884180344,0.056373157457803455,0.11304472484239717,0.056373157457803455,0.08444806073574272,0.5637315745780346,0.11259741431432364,0.05652236242119858,0.7194193948877364,0.2520086133843083,0.11259741431432364,0.05652236242119858,0.05607596167976412,0.14111927280089018,Grass,Poison,0
83,Buizel,0.06855738467643432,0.09274824233960376,0.04637412116980188,0.04582585641572658,0.0,0.18500682014607564,0.06956118175470281,0.04625170503651891,0.0692859327416463,0.04625170503651891,0.09238124365552841,0.2550576664339103,0.7491661061373924,0.1148677902997224,0.09238124365552841,0.11593530292450469,0.0690118033886862,0.5094415854910713,Water,None,4
84,Bulbasaur,0.07682381244322999,0.05846148309559459,0.03897432206372972,0.038513542504732136,0.041205637286915564,0.05830715933643707,0.05846148309559459,0.03887143955762471,0.07764020647841496,0.5636358735855583,0.07764020647841496,0.05846148309559459,0.7441006177246833,0.27030817177093547,0.09705025809801872,0.05846148309559459,0.03866651174723047,0.058384268653411286,Grass,Poison,0
85,Buneary,0.04025048851177518,0.10209956083861485,0.04083982433544594,0.16142795842422109,0.12953382375780761,0.22402609552307326,0.10209956083861485,0.08146403473566301,0.08135644768269208,0.10183004341957876,0.10169555960336511,0.16335929734178375,0.8796806322414922,0.10115944538257533,0.14237378344471113,0.06125973650316891,0.060775921060507256,0.10196471033158236,Normal,None,13
86,Bunnelby,0.08292702952477889,0.16828244543971338,0.05609414847990446,0.08314645094589289,0.0,0.2237842955787767,0.05609414847990446,0.08391911084204126,0.08380828144532979,0.11189214778938834,0.25142484433598933,0.11218829695980892,0.7963501130671321,0.194521750729323,0.11174437526043972,0.30851781663947453,0.11130225934924462,0.08403009112974101,Normal,None,8
87,Burmy,0.4993323662445075,0.20265737760139158,0.20265737760139158,0.3003921471701088,0.0,0.20212241258380365,0.20265737760139158,0.20212241258380365,0.20185547571061999,0.20212241258380365,0.20185547571061999,0.20265737760139158,0.29762688685342825,0.20079134280752353,0.20185547571061999,0.20265737760139158,0.2010568358026557,0.20238971288374777,Bug,None,1
88,Butterfree,0.3787794358739296,0.07686508261108478,0.07686508261108478,0.07595633405581975,0.0,0.051108118620989365,0.07686508261108478,0.2810946524154415,0.12760155423928077,0.17887841517346278,0.05104062169571231,0.05124338840738986,0.752571179200326,0.2538577398491078,0.22968279763070537,0.05124338840738986,0.07625801970008479,0.07676356116203972,Bug,Flying,15
89,Cacnea,0.11193050488811489,0.22713871689140297,0.045427743378280594,0.06733600096876363,0.0,0.22653912723365208,0.06814161506742089,0.04530782544673042,0.09049597758162078,0.45307825446730415,0.13574396637243116,0.045427743378280594,0.7116388194224814,0.33757089311035443,0.09049597758162078,0.06814161506742089,0.04506896541046244,0.04536774356851073,Grass,None,14
90,Cacturne,0.10012266740845674,0.2438127217916231,0.040635453631937185,0.06023255265711673,0.0,0.26343320998861186,0.06095318044790578,0.04052818615209414,0.08094932363849158,0.4255459545969884,0.12142398545773736,0.040635453631937185,0.7360296756843201,0.3019596694524742,0.08094932363849158,0.06095318044790578,0.040314524076752505,0.040581783356759174,Grass,Dark,14
91,Camerupt,0.040512203760144076,0.041105371541566585,0.041105371541566585,0.04061939734192858,0.043458691276684266,0.06149529539316914,0.3082902865617494,0.04099686359544609,0.08188544058933613,0.06149529539316914,0.20471360147334033,0.061658057312349884,0.845154983921017,0.10181720061368055,0.08188544058933613,0.3082902865617494,0.08156146136357743,0.04105108061074759,Fire,Ground,8
92,Carbink,0.05817676344562747,0.05902857051857014,0.05902857051857014,0.08749604506050664,0.12481601924344306,0.058872749789814,0.08854285577785521,0.088309124684721,0.058794998354217504,0.058872749789814,0.1763849950626525,0.08854285577785521,0.6646279340959579,0.14621261360818708,0.4115649884795225,0.5017428494078462,0.1171247526330978,0.05895060708172035,Rock,Fairy,8
93,Carnivine,0.1725703404855665,0.225124797464584,0.05002773276990755,0.04943627266431101,0.0,0.0498956720117062,0.07504159915486133,0.0498956720117062,0.04982977632749216,0.5488523921287682,0.07474466449123823,0.05002773276990755,0.7347178048424811,0.19826834353385436,0.07474466449123823,0.05002773276990755,0.049632625133847454,0.04996165741097068,Grass,None,0
94,Carracosta,0.05254776588738165,0.13329288708092238,0.05331715483236895,0.05268680505872842,0.0,0.15952923245684916,0.05331715483236895,0.05317641081894972,0.10621236472716218,0.05317641081894972,0.1858716382725338,0.15995146449710684,0.5742197626392375,0.13206554876236704,0.13276545590895272,0.506512970907505,0.1322401702256455,0.4792206139947921,Water,Rock,4
95,Carvanha,0.07724451082774617,0.31350200901633474,0.052250334836055796,0.051632597696103344,0.0,0.05211240696180132,0.052250334836055796,0.07816861044270199,0.10408716740740849,0.05211240696180132,0.07806537555555637,0.26125167418027895,0.7673594062236467,0.20707689042557367,0.13010895925926064,0.07837550225408368,0.05183767359523217,0.3652692674452865,Water,Dark,4
96,Cascoon,0.5571233323984102,0.0,0.0,0.18619915240959065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5534552875814455,0.5600755608084395,0.0,0.0,0.1869387037841345,0.0,Bug,None,11
97,Castform,0.05229199611484444,0.07958646023098472,0.05305764015398981,0.15729107559049496,0.0,0.05291758119470543,0.21223056061595924,0.10583516238941086,0.13211923641921444,0.10583516238941086,0.05284769456768577,0.23875938069295416,0.8311633727019011,0.15770728318125893,0.18496693098690017,0.07958646023098472,0.05263860299968606,0.23844403336647443,Normal,None,13
98,Caterpie,0.8031386995399176,0.0,0.0,0.26842125688380214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.531900609281706,0.0,0.0,0.0,0.0,0.0,Bug,None,19
99,Celebi,0.10906289068529457,0.11065975747847967,0.044263902991391865,0.10935146649226733,0.04679805151155889,0.04414705730868065,0.0663958544870878,0.06622058596302097,0.0881775072873023,0.2869558725064242,0.0881775072873023,0.0663958544870878,0.7800827862219203,0.10964082118225461,0.4408875364365115,0.1327917089741756,0.04391431676980234,0.11051360088112022,Psychic,Grass,7
100,Chandelure,0.056628735985603675,0.25856044782940224,0.05745787729542272,0.08516785984745791,0.0,0.05730620280569173,0.45966301836338175,0.05730620280569173,0.28615260130333253,0.11461240561138346,0.08584578039099976,0.08618681594313407,0.6188148779893573,0.28464407448590767,0.343383121563999,0.05745787729542272,0.05700408807064135,0.05738198839029269,Ghost,Fire,10
101,Chansey,0.031044501385708398,0.06299809170280912,0.03149904585140456,0.14006989721919927,0.09990718423129051,0.15707948106622552,0.14174570633132053,0.047123844319867665,0.0470616093035014,0.09424768863973533,0.10981042170816994,0.1732447521827251,0.8789430627434934,0.07802251993632633,0.20393364031517278,0.18899427510842737,0.0468754103451106,0.07864360677898657,Normal,None,13
102,Charmander,0.0578117628268458,0.1368691932253273,0.25418564456132214,0.057964730311986234,0.0,0.17551014767230597,0.4692658053439793,0.09750563759572553,0.05842611893381775,0.05850338255743533,0.077901491911757,0.058658225667997416,0.7657484787836556,0.09686351777555575,0.05842611893381775,0.1564219351146598,0.077593275153645,0.05858075137322097,Fire,None,20
103,Charmeleon,0.0578117628268458,0.1368691932253273,0.25418564456132214,0.057964730311986234,0.0,0.17551014767230597,0.4692658053439793,0.09750563759572553,0.05842611893381775,0.05850338255743533,0.077901491911757,0.058658225667997416,0.7657484787836556,0.09686351777555575,0.05842611893381775,0.1564219351146598,0.077593275153645,0.05858075137322097,Fire,None,20
104,Chatot,0.08260308948200609,0.16762507928435916,0.08381253964217958,0.05521443584762345,0.0,0.05572753027056735,0.11175005285623943,0.4458202421645388,0.11130786525991365,0.05572753027056735,0.08348089894493524,0.1396875660702993,0.7932393096153817,0.13840134663115003,0.16696179788987048,0.055875026428119715,0.11086747639776401,0.08370184216832564,Normal,Flying,6
105,Cherrim,0.05075373479500196,0.0514968560639781,0.0514968560639781,0.05088802703577533,0.10889019539167397,0.05136091718607465,0.07724528409596715,0.05136091718607465,0.05129308639748354,0.5136091718607465,0.05129308639748354,0.0514968560639781,0.8067132357461577,0.1275567043479413,0.12823271599370886,0.07724528409596715,0.05109014562683823,0.05142884032430431,Grass,None,0
106,Cherubi,0.0536341669717639,0.05441946268214894,0.05441946268214894,0.053776080714540535,0.11507005237770526,0.05427580885046786,0.08162919402322341,0.05427580885046786,0.05420412845382678,0.5156201840794445,0.05420412845382678,0.05441946268214894,0.7992156739628654,0.13479594372706383,0.13551032113456696,0.08162919402322341,0.05398967016376926,0.05434758683787647,Grass,None,0
107,Chesnaught,0.06396921315003061,0.15144694032817094,0.10817638594869353,0.06413847298891981,0.0,0.3020943162283875,0.06490583156921612,0.06473449633465446,0.10774833911686431,0.40998514345281156,0.1723973425869829,0.06490583156921612,0.7202111901437331,0.21436063223344448,0.10774833911686431,0.21635277189738705,0.12878644019675803,0.0648201055952297,Grass,Fighting,14
108,Chespin,0.0719032548919076,0.1459120824371227,0.07295604121856135,0.07209350787047823,0.0,0.291053821739728,0.07295604121856135,0.072763455434932,0.12111226495046994,0.3880717623196373,0.1695571709306579,0.07295604121856135,0.7142985098635991,0.24094758117662493,0.12111226495046994,0.24318680406187115,0.14475970205183736,0.07285968273211342,Grass,None,14
109,Chikorita,0.06753966794583012,0.04568570927654894,0.04568570927654894,0.04514558337163857,0.0,0.06834766556888668,0.06852856391482341,0.04556511037925778,0.04550493393501578,0.61512899011998,0.09100986787003155,0.06852856391482341,0.7156799302865248,0.18106017202680721,0.15926726877255523,0.06852856391482341,0.06798734092925438,0.06843805312795792,Grass,None,0
110,Chimchar,0.06634607001196934,0.15707414256519683,0.0448783264471991,0.06652161891382655,0.0,0.3133190118768408,0.44878326447199096,0.08951971767909737,0.067051118799489,0.11189964709887172,0.089401491732652,0.0897566528943982,0.7469715460249806,0.15562783047573442,0.089401491732652,0.15707414256519683,0.06678583147370105,0.0672285784400382,Fire,None,20
111,Chimecho,0.059702401821649445,0.12115309368665532,0.04038436456221844,0.09976728642966139,0.04269640599501152,0.04027775989500125,0.06057654684332766,0.06041663984250188,0.14078598202351383,0.10069439973750312,0.08044913258486505,0.12115309368665532,0.7710212526090532,0.10003128044054892,0.5430316449478391,0.06057654684332766,0.04006541805130309,0.06049653887866057,Psychic,None,7
112,Chinchou,0.0779089095390439,0.07904962889605371,0.05269975259736914,0.4166136172075164,0.05571686114479577,0.05256063837212449,0.05269975259736914,0.07884095755818674,0.07873683472282,0.05256063837212449,0.05249122314854667,0.21079901038947657,0.6449663749865028,0.1305362555127794,0.15747366944564,0.05269975259736914,0.05228354195745337,0.5263014810250285,Water,Electric,4
113,Chingling,0.06776065176187503,0.1375055666219169,0.0458351888739723,0.11323323931225977,0.04845929493346601,0.045714195387762585,0.06875278331095845,0.06857129308164389,0.13696146615456248,0.09142839077552517,0.09130764410304167,0.1375055666219169,0.7853360940233473,0.11353286555330129,0.5021920425667291,0.06875278331095845,0.045473192994453716,0.06866197638080883,Psychic,None,7
114,Cinccino,0.07123833765269025,0.1445627769130766,0.048187592304358866,0.14285366257660262,0.15283912676990583,0.09612077811762688,0.0722813884565383,0.04806038905881344,0.04799691717652512,0.14418116717644033,0.09599383435305024,0.09637518460871773,0.8964112789539068,0.1671036119183229,0.1199922929413128,0.09637518460871773,0.07171052651771018,0.09624789471243327,Normal,None,3
115,Clamperl,0.06416025444380082,0.06509967003346505,0.06509967003346505,0.09649502965483885,0.0,0.06492782311362125,0.06509967003346505,0.06492782311362125,0.09726311239250374,0.06492782311362125,0.09726311239250374,0.22784884511712766,0.7011161265457209,0.1612506082563706,0.12968414985667165,0.06509967003346505,0.0968782915058966,0.5851231923830201,Water,None,4
116,Clauncher,0.08762809552450515,0.05927408023091069,0.11854816046182139,0.05857330384526564,0.0,0.059117611417642976,0.08891112034636604,0.08867641712646447,0.05903953660080212,0.059117611417642976,0.08855930490120317,0.1778222406927321,0.6093581257844917,0.32300561999081373,0.08855930490120317,0.14818520057727674,0.1176118940982272,0.621555821576212,Water,None,4
117,Clawitzer,0.08333911354128518,0.1127457871325684,0.1127457871325684,0.0557064168795463,0.0,0.11244816632690015,0.08455934034942629,0.08433612474517513,0.08422474461098751,0.056224083163450074,0.08422474461098751,0.16911868069885258,0.6347265309124134,0.30719601832907295,0.11229965948131669,0.1409322339157105,0.11185534659162748,0.5911335956411481,Water,None,4
118,Claydol,0.06399466771950658,0.04328777255801172,0.04328777255801172,0.06416399491011258,0.045766036727137194,0.06476025542489962,0.06493165883701758,0.06476025542489962,0.06467472854112302,0.10793375904149935,0.2371406713174511,0.08657554511602344,0.6145422206265684,0.10722296520788195,0.6251890425641892,0.3246582941850879,0.06441884338830338,0.06484589875103176,Ground,Psychic,7
119,Clefairy,0.044704319462431995,0.09071773393991335,0.045358866969956675,0.11952694721462229,0.22379328145632227,0.16587681313490857,0.13607660090987,0.06031884113996675,0.060239179895861576,0.10555797199494182,0.10541856481775776,0.1663158455565078,0.8289864921836877,0.07490201701447859,0.33131548942723865,0.09071773393991335,0.06000084396309331,0.0754982635506629,Fairy,None,3
120,Cleffa,0.05543550045987489,0.07499622768773774,0.05624717076580331,0.07410957394007454,0.11893474442998919,0.07479825631981196,0.13124339845354105,0.05609869223985898,0.07469947255602069,0.13089694855967093,0.1307240769730362,0.09374528460967219,0.862771458345083,0.09288209391356643,0.3548224946410983,0.05624717076580331,0.05580294342536878,0.09362146821851745,Fairy,None,3
121,Cloyster,0.09570577273219597,0.09710706852980286,0.04855353426490143,0.047979503084326365,0.0,0.04842536502369538,0.04855353426490143,0.04842536502369538,0.04836141112884048,0.04842536502369538,0.09672282225768096,0.38842827411921144,0.7606052432616177,0.2645855385167358,0.09672282225768096,0.09710706852980286,0.07225510426917126,0.3636705449243339,Water,Ice,4
122,Cobalion,0.08670655749559104,0.11730145257128154,0.05865072628564077,0.1448932989804051,0.0,0.2632315633721138,0.05865072628564077,0.11699180594316166,0.058418649226022974,0.05849590297158083,0.08762797383903446,0.08797608942846115,0.8039331077167786,0.2324427213440753,0.17525594767806893,0.26392826828538346,0.2036563067395165,0.058573261895858084,Steel,Fighting,8
